Reference	ID	Tags	OrigWords	Occurrence	TWLink
1:1	2788	mimejpg			rc://*/tw/dict/images/g/Göreme Valley In Cappadocia
1:7	2813	mimejpg			rc://*/tw/dict/images/f/Fire
2:2	2766	mimejpg			rc://*/tw/dict/images/c/Children Of Kabul
2:2	2931	mimejpg			rc://*/tw/dict/images/m/Milk
2:6	2693	mimejpg			rc://*/tw/dict/images/s/Scroll Reed Pen
2:24	3189	mimejpg			rc://*/tw/dict/images/c/Cross
2:25	2858	mimejpg			rc://*/tw/dict/images/g/Good Shepherd
2:25	3053	mimejpg			rc://*/tw/dict/images/g/Goats Herd
2:25	3062	mimejpg			rc://*/tw/dict/images/s/Shepherd
3:3	3240	mimejpg			rc://*/tw/dict/images/a/Assorted Jewelry
3:6	2766	mimejpg			rc://*/tw/dict/images/c/Children Of Kabul
3:20	2645	mimejpg			rc://*/tw/dict/images/a/Ark Noah
5:2	3053	mimejpg			rc://*/tw/dict/images/g/Goats Herd
5:2	3062	mimejpg			rc://*/tw/dict/images/s/Shepherd
5:3	3053	mimejpg			rc://*/tw/dict/images/g/Goats Herd
5:4	2686	mimejpg			rc://*/tw/dict/images/c/Crown
5:4	3053	mimejpg			rc://*/tw/dict/images/g/Goats Herd
5:4	3062	mimejpg			rc://*/tw/dict/images/s/Shepherd
5:4	3227	mimejpg			rc://*/tw/dict/images/g/Garland
5:8	2365	mimejpg			rc://*/tw/dict/images/l/Lions
5:8	2366	mimejpg			rc://*/tw/dict/images/l/Lioness Cub
5:8	2367	mimejpg			rc://*/tw/dict/images/l/Lion
5:8	2773	mimejpg			rc://*/tw/dict/images/b/Babylon Lion
5:13	2928	mimejpg			rc://*/tw/dict/images/i/Ishtar Gate
